Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.18945327,47.68312715,48.50672952,49.72906883,51.34606372,53.23993612,55.25070373,57.19088667,58.91779473,60.33366346,61.42819259,62.20810413,62.7799587,63.2556045,63.6574656,64.01225823,64.34501101,64.64527831,64.92486496,65.19337044,65.48557868,65.77822824,66.07645706,66.39225036,66.71268608,67.03565698,67.36554014,67.68090104,67.99009246,68.28282509,68.56253392,68.81578524,69.02692892,69.21991992,69.41371731,69.61879941,69.84593911,70.12341706,70.43360462,70.78466949,71.15235819,71.50959159,71.84590574,72.15781897,72.43494449,72.67131354,72.88596142,73.08660615,73.27927885,73.48415208,73.67537469,73.88157871,74.07758265,74.26529453,,
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.89587805,68.11226829,68.29663415,68.44092683,68.54314634,68.60680488,68.63592683,68.6455122,68.65109756,68.66170732,68.68580488,68.73036585,68.79590244,68.88390244,68.99736585,69.14282927,69.32131707,69.52985366,69.76446341,70.01860976,70.28629268,70.55897561,70.83160976,71.09617073,71.34863415,71.58346341,71.79858537,71.99756098,72.18490244,72.36419512,72.53953659,72.71904878,72.90731707,73.10639024,73.31726829,73.53946341,73.76787805,73.99692683,74.223,74.44356098,74.66009756,74.87260976,75.08612195,75.29968293,75.51326829,75.72285366,75.92495122,76.11604878,76.29512195,76.46117073,76.61621951,76.76426829,76.90782927,77.05141463,,
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.77073171,70.27073171,70.1195122,69.91707317,70.16585366,70.21463415,70.21219512,70.56097561,69.95121951,70.50731707,70.80731707,71.10731707,71.15609756,71.35609756,71.95609756,72.60487805,72.85609756,73.25609756,73.35609756,73.80487805,73.65853659,74.00731707,74.36097561,74.46341463,74.56341463,74.56341463,74.61463415,74.76585366,74.76585366,75.01707317,75.21463415,75.36585366,75.64219512,75.4195122,75.57439024,75.62195122,75.99658537,76.42926829,76.5804878,76.58292683,76.63658537,76.73658537,76.83658537,76.98780488,77.33902439,77.33902439,77.58780488,77.83902439,77.93902439,78.0902439,78.54146341,78.64146341,78.74146341,78.84146341,,
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.88553659,59.29753659,59.71302439,60.13002439,60.54653659,60.95704878,61.35758537,61.74412195,62.11117073,62.45621951,62.77426829,63.06180488,63.32034146,63.55587805,63.77487805,63.98787805,64.20780488,64.44268293,64.69802439,64.97390244,65.27239024,65.59260976,65.92212195,66.24392683,66.542,66.78521951,66.94243902,67.0025122,66.96834146,66.85190244,66.68417073,66.50626829,66.35926829,66.27226829,66.25880488,66.31682927,66.43178049,66.57112195,66.70878049,66.83331707,66.94078049,67.02926829,67.10836585,67.18660976,67.26502439,67.34704878,67.43514634,67.52970732,67.63217073,67.74202439,67.8587561,67.98039024,68.104,68.22758537,,
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.72387805,58.80968293,59.83921951,60.78239024,61.62114634,62.34746341,62.96982927,63.5147561,64.00473171,64.44719512,64.84253659,65.18314634,65.46897561,65.70404878,65.90243902,66.08680488,66.27985366,66.49926829,66.75460976,67.04836585,67.37641463,67.7255122,68.07292683,68.40302439,68.70729268,68.98234146,69.23236585,69.46507317,69.68463415,69.89002439,70.07665854,70.23743902,70.36814634,70.46660976,70.53626829,70.5775122,70.59178049,70.58765854,70.57631707,70.56939024,70.58312195,70.63434146,70.72870732,70.8667561,71.04492683,71.25256098,71.47280488,71.68734146,71.88092683,72.04746341,72.18492683,72.29943902,72.40121951,72.50097561,,
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.52919512,60.1142439,60.6974878,61.27641463,61.84856098,62.41095122,62.96165854,63.49880488,64.019,64.51931707,64.99587805,65.4457561,65.86792683,66.26243902,66.6282439,66.96334146,67.26265854,67.52965854,67.7712439,67.99592683,68.21917073,68.45653659,68.71953659,69.01068293,69.32795122,69.66429268,70.00368293,70.32856098,70.62436585,70.88509756,71.10773171,71.2952439,71.45668293,71.60307317,71.73792683,71.86526829,71.98560976,72.09995122,72.21131707,72.32421951,72.44414634,72.57707317,72.72502439,72.88795122,73.06587805,73.25378049,73.44768293,73.63909756,73.82502439,74.0024878,74.17046341,74.33097561,74.4875122,74.64309756,,
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.73021951,64.10156098,64.46256098,64.8287561,65.21012195,65.61160976,66.03258537,66.46246341,66.89270732,67.32080488,67.74482927,68.16487805,68.58056098,68.9904878,69.39117073,69.77817073,70.14495122,70.49092683,70.81653659,71.12517073,71.42519512,71.72646341,72.03646341,72.36163415,72.70204878,73.05573171,73.41682927,73.77595122,74.12629268,74.46443902,74.788,75.09902439,75.4005122,75.69490244,75.98219512,76.26290244,76.53656098,76.80256098,77.05929268,77.30617073,76.6195122,77.87317073,78.02439024,78.17317073,78.72439024,78.52439024,78.62439024,78.82439024,78.92439024,79.07317073,79.17317073,79.37317073,79.47317073,79.62439024,,
Vietnam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.06702439,59.74419512,60.41053659,61.04302439,61.60714634,61.99678049,62.08739024,61.84204878,61.29304878,60.52568293,59.73704878,59.1742439,59.02160976,59.38121951,60.25343902,61.53636585,63.04285366,64.52670732,65.79634146,66.7725122,67.43314634,67.82743902,68.08729268,68.32158537,68.56892683,68.85282927,69.17529268,69.51268293,69.84695122,70.17858537,70.51009756,70.8404878,71.17080488,71.49809756,71.82236585,72.14268293,72.45904878,72.76897561,73.06997561,73.35953659,73.63112195,73.87970732,74.1022439,74.2992439,74.4737561,74.62785366,74.76863415,74.90219512,75.03507317,75.1707561,75.31173171,75.45790244,75.60668293,75.7564878,,
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.4874878,47.08809756,47.68819512,48.28729268,48.88682927,49.48478049,50.08312195,50.68182927,51.28092683,51.87990244,52.47980488,53.07963415,53.67943902,54.27926829,54.87860976,55.47997561,56.08831707,56.70309756,57.32236585,57.93919512,58.54270732,59.12056098,59.66487805,60.17212195,60.64226829,61.08219512,61.50221951,61.91463415,62.3317561,62.75802439,63.19685366,63.64778049,64.10341463,64.55934146,65.01214634,65.45934146,65.8994878,66.33009756,66.75119512,67.15982927,67.555,67.93470732,68.29995122,68.65170732,68.99,69.31685366,69.6347561,69.94421951,70.24773171,70.54580488,70.83890244,71.12804878,71.41068293,71.68682927,,
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.04773171,68.39197561,68.72268293,69.04436585,69.3604878,69.66756098,69.96060976,70.23360976,70.48209756,70.70604878,70.90746341,71.09034146,71.26068293,71.42397561,71.58519512,71.74887805,71.9175122,72.09156098,72.27007317,72.45304878,72.6404878,72.82943902,73.01787805,73.20334146,,
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.48032633,53.00585259,53.49436973,54.14086353,54.97582912,55.82562144,56.74847285,57.61860297,58.33665513,59.00913309,59.60427497,60.08567811,60.49712184,60.85937468,61.26545482,61.62783953,61.97483602,62.33080814,62.63152329,62.94082901,63.1874587,63.49436235,63.79771629,64.03137528,64.28853741,64.54180924,64.84161499,65.09477598,65.29803733,65.50920218,65.69022614,65.85546052,65.99153029,66.08084742,66.24998083,66.42680003,66.67692452,66.94885326,67.17903129,67.41013537,67.67776493,67.96939199,68.22002066,68.4744867,68.77780521,69.00836998,69.29914772,69.55476289,69.78654594,70.03892902,70.27451882,70.51435535,70.71323426,70.90675182,,
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.9695122,50.4695122,50.9695122,51.4695122,51.9695122,52.4695122,52.9695122,53.4695122,53.9695122,54.4695122,54.9695122,55.4695122,55.9695122,56.4695122,56.9695122,57.4695122,57.9695122,58.4695122,58.9695122,59.4695122,59.9695122,60.4685122,60.9665122,61.4645122,61.9625122,62.463,62.969,63.48097561,63.99895122,64.51941463,65.04041463,65.55895122,66.07002439,66.56914634,67.05180488,67.51502439,67.95426829,68.37053659,68.76480488,69.13704878,69.48731707,69.81660976,70.12841463,70.42626829,70.71460976,70.99692683,71.27665854,71.55729268,71.83780488,72.12170732,72.40802439,72.69578049,72.98204878,73.26487805,,
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,32.38565854,33.32053659,34.24643902,35.16182927,36.06573171,36.95365854,37.82158537,38.67153659,39.50697561,40.33443902,41.16190244,41.99885366,42.85482927,43.73380488,44.63929268,45.57631707,46.54536585,47.54046341,48.54860976,49.55829268,50.55953659,51.54134146,52.49270732,53.40212195,54.25558537,55.03858537,55.73863415,56.35673171,56.89634146,57.363,57.76419512,58.11090244,58.41863415,58.70287805,58.97263415,59.23641463,59.49619512,59.74797561,59.99126829,60.22756098,60.45785366,60.68368293,60.904,61.11834146,61.32865854,61.53492683,61.73865854,61.93978049,62.13782927,62.33378049,62.52765854,62.7184878,62.90578049,63.08958537,,
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.03629268,49.42980488,49.81329268,50.1957561,50.5817561,50.97182927,51.36302439,51.74941463,52.126,52.49326829,52.85068293,53.19614634,53.53363415,53.87056098,54.21341463,54.57670732,54.97446341,55.4122439,55.89260976,56.41404878,56.97307317,57.56263415,58.16719512,58.76878049,59.35243902,59.91217073,60.4495122,60.95802439,61.42380488,61.82043902,62.12007317,62.29480488,62.32517073,62.19373171,61.88797561,61.37002439,60.60546341,59.61319512,58.44302439,57.15668293,55.83687805,54.57080488,53.44119512,52.5237561,51.8737561,51.55734146,51.61370732,51.9965122,52.63602439,53.46709756,54.3907561,55.29565854,56.09831707,56.73658537,,
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.01804878,41.23353659,41.4515122,41.678,41.918,42.1804878,42.4724878,42.79197561,43.13346341,43.48895122,43.84492683,44.18390244,44.49287805,44.76536585,44.99785366,45.19685366,45.37385366,45.54336585,45.71739024,45.89941463,46.08843902,46.27895122,46.46197561,46.62997561,46.77995122,46.91543902,47.04441463,47.16987805,47.28685366,47.38731707,47.43878049,47.40526829,47.27226829,47.04726829,46.75229268,46.44031707,46.17690244,46.01702439,45.99363415,46.1132439,46.35573171,46.67804878,47.01914634,47.3314878,47.59912195,47.82160976,48.01553659,48.2135122,48.43958537,48.69780488,48.98768293,49.30070732,49.62326829,49.94385366,,
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.10980488,45.4875122,45.85365854,46.20921951,46.55868293,46.91302439,47.28626829,47.68646341,48.11363415,48.56229268,49.02541463,49.49402439,49.94958537,50.37012195,50.73712195,51.03363415,51.24912195,51.37714634,51.4122439,51.3414878,51.14895122,50.81770732,50.35080488,49.7607561,49.06412195,48.27492683,47.40921951,46.49595122,45.5715122,44.66978049,43.82014634,43.0414878,42.34465854,41.74656098,41.27404878,40.94753659,40.78143902,40.77578049,40.93463415,41.26453659,41.78312195,42.50656098,43.42692683,44.52226829,45.765,47.12834146,48.58492683,50.09853659,51.62214634,53.11336585,54.52756098,55.83314634,57.02258537,58.09278049,,
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.54246341,51.91495122,52.27790244,52.62931707,52.97165854,53.30446341,53.62770732,53.94543902,54.26014634,54.57685366,54.89858537,55.22782927,55.56660976,55.91939024,56.29168293,56.69746341,57.15570732,57.66690244,58.22004878,58.79612195,59.37760976,59.94495122,60.46617073,60.90285366,61.21756098,61.37292683,61.33904878,61.10902439,60.6744878,60.0265122,59.1337561,57.96534146,56.54421951,54.92229268,53.16443902,51.34102439,49.52487805,47.79531707,46.23658537,44.9265122,43.922,43.25307317,42.90573171,42.87385366,43.1782439,43.88839024,45.08426829,46.74973171,48.80834146,51.14792683,53.59312195,55.94621951,58.04597561,59.7734878,,
